path,lines,branch_tokens,awt_swing
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/AnimalSavageryMessage.java,31,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/SwoopPlayerMessage.java,31,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/MascotUsedMessage.java,31,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/ThrowAtStallingPlayerMessage.java,31,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/NervesOfSteelMessage.java,31,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/RaidingPartyMessage.java,31,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/RefereeMessage.java,31,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/SelectBlitzTargetMessage.java,31,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/SelectGazeTargetMessage.java,31,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/swing/JLabel.java,31,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/swing/JMenuItem.java,31,0,True
ffb-client/src/main/java/com/fumbbl/ffb/client/state/bb2025/ClientStateSwarming.java,31,1,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/common/ClientStateSwarming.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/GameStatus.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/KeyedItemRegistry.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/application/NetCommandIdFactory.java,31,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/bb2025/PrayerFactory.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/OnTheBallMechanic.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/Wording.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/model/skill/SkillUsageType.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/bb2020/CasualtyModifier.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportLookIntoMyEyesRoll.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Decay.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/MultipleBlock.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/PilingOn.java,31,3,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Titchy.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/BrutalBlock.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/Incorporeal.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/WisdomOfTheWhiteDwarf.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/HailMaryPass.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/SureHands.java,31,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/IronHardSkin.java,31,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/Kick.java,31,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/StartGame.java,31,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/LookIntoMyEyes.java,31,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/StartGame.java,31,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/common/SpikedBallApo.java,31,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/common/Wizard.java,31,0,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/UtilUrl.java,31,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/CoordinateConverter.java,30,1,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/animation/TimerBasedSteppingStrategy.java,30,1,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/EscapeRollMessage.java,30,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/PassDeviateMessage.java,30,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/WeatherMessage.java,30,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/WeepingDaggerRollMessage.java,30,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/WizardUseMessage.java,30,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/ThrowAtPlayerMessage.java,30,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/ThrownKegMessage.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/AnimationTypeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ApothecaryModeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ApothecaryStatusFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/CardEffectFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/CatchScatterThrowInModeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ClientStateIdFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ConcedeGameStatusFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/DialogIdFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/LeaderStateFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ModelChangeDataTypeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ModelChangeIdFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/PlayerActionFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/PlayerChoiceModeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/PushbackModeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ReportIdFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ServerStatusFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/SoundIdFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/SpecialEffectFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/TurnModeFactory.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonArrayOption.java,30,1,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonBooleanOption.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/VariableArmourModifier.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportDodgeRoll.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportHypnoticGazeRoll.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportAllYouCanEatRoll.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/KickOffReturn.java,30,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/NoHands.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/NoHands.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/GhostlyFlames.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/DisturbingPresence.java,30,3,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/ExtraArms.java,30,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Horns.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/JumpUp.java,30,4,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Tackle.java,30,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/HalflingLuck.java,30,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/ThinkingMansTroll.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/factory/StepActionFactory.java,30,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandler.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerAddSketch.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerDeleteGame.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerReRoll.java,30,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerSkillsResetUsed.java,30,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2025/prayers/BlessedStatueOfNuffleHandler.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/AutoGazeZoat.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/BlackInk.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/AutoGazeZoat.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/BlackInk.java,30,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/mixed/QuickBite.java,30,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogGameStatisticsHandler.java,29,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogInvalidSolidDefenceHandler.java,29,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/AlwaysHungryMessage.java,29,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/LeaderMessage.java,29,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/PuntDistanceMessage.java,29,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/TeamCaptainRollMessage.java,29,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/OldProMessage.java,29,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/strategies/click/LeftClickNoModifierStrategy.java,29,0,True
ffb-common/src/main/java/com/fumbbl/ffb/inducement/Usage.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/inducement/bb2025/Prayers.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/injury/FoulForSpp.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonIntOption.java,29,1,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonLongOption.java,29,1,False
ffb-common/src/main/java/com/fumbbl/ffb/model/skill/SkillDisplayInfo.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ServerCommand.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/SafeThrow.java,29,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Swarming.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/WeepingDagger.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/Swarming.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/ConsummateProfessional.java,29,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/ViolentInnovator.java,29,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Tentacles.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/IDbTableGamesInfo.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerClearSketches.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerSpecs.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/CardHandler.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypePilingOnKnockedOut.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/bb2025/DwarfenGritModification.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/FileServlet.java,29,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/Pass.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/RaidingParty.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/RaidingParty.java,29,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/util/UtilServerDialog.java,29,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/animation/CoordinateBasedSteppingStrategy.java,28,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogPileDriver.java,28,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/DialogUnspentPettyCash.java,28,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/AbstractClientCommandHandlerSketch.java,28,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerRemoveSketches.java,28,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/KickoffScatterMessage.java,28,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/PlayerActionMessage.java,28,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/ChompRemovedMessage.java,28,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/HitAndRunMessage.java,28,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/strategies/click/DoubleClickStrategy.java,28,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/strategies/click/LeftClickAltStrategy.java,28,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/strategies/click/LeftClickCtrlStrategy.java,28,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/strategies/click/LeftClickShiftStrategy.java,28,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/swing/JButton.java,28,0,True
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateKickEmBlock.java,28,1,False
ffb-common/src/main/java/com/fumbbl/ffb/ApothecaryType.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/TeamStatus.java,28,1,False
ffb-common/src/main/java/com/fumbbl/ffb/Weather.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/injury/CrowdPush.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/injury/TrapDoorFall.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/InterceptionModifierCollection.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/ModifierCollection.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/bb2025/GoForItModifierCollection.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/mixed/JumpModifierCollection.java,28,8,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandCloseSession.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandConfirm.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandIllegalProcedure.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportAlwaysHungryRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportAnimosityRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportBloodLustRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportEscapeRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportGoForItRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportJumpRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportJumpUpRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportRegenerationRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportRightStuffRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportSafeThrowRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportWeepingDaggerRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportSteadyFootingRoll.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/SneakyGit.java,28,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/Incorporeal.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/EyeGouge.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/Taunt.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/ExcuseMeAreYouAZoat.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/WoodlandFury.java,28,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/StrongPassingGame.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/delete/DbGamesInfoDeleteParameter.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/delete/DbGamesSerializedDeleteParameter.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerCloseGame.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerSketchAddCoordinate.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerSketchSetColor.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerSketchSetLabel.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerEmote.java,28,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerInjuryTest.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerRedeploy.java,28,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerWeather.java,28,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2025/prayers/PlayerSelector.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/game/start/UtilInducementSequence.java,28,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/LookIntoMyEyes.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/BalefulHex.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/CatchOfTheDay.java,28,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/SelectBlitzTarget.java,28,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/layer/FieldLayerEnhancements.java,27,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/BombExplodesAfterCatchMessage.java,27,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/FumbblResultUploadMessage.java,27,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/RegenerationRollMessage.java,27,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/StartHalfMessage.java,27,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/DwarfenWisdomRollMessage.java,27,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/SaboteurRollMessage.java,27,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/IndomitableMessage.java,27,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/PickMeUpMessage.java,27,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/TrapDoorMessage.java,27,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/WinningsMessage.java,27,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/Influences.java,27,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/swing/JMenu.java,27,1,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/util/UtilClientChat.java,27,2,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/util/UtilClientGraphics.java,27,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/util/UtilClientTimeout.java,27,2,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStatePutridRegurgitationBlock.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/SpecialEffect.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/inducement/CardType.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/PickupModifierCollection.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/option/UtilGameOption.java,27,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/SneakyGit.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/SureFeet.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/LordOfChaos.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/TheBallista.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Catch.java,27,3,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Fend.java,27,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/FoulAppearance.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/StandFirm.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/StripBall.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/AnimalSavagery.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/Guard.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/PrehensileTail.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/BoundingLeap.java,27,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/ToxinConnoisseur.java,27,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/Treacherous.java,27,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/DbStatement.java,27,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/delete/DbPlayerMarkersDeleteParameter.java,27,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/delete/DbUserSettingsDeleteParameter.java,27,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/factory/bb2025/DeferredCommandIdFactory.java,27,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerLoadAutomaticPlayerMarkings.java,27,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/IDialog.java,26,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerSocketClosed.java,26,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/TimeoutEnforcedMessage.java,26,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/RefereeMessage.java,26,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/ThrowAtStallingPlayerMessage.java,26,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/SolidDefenceRollMessage.java,26,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/PrayerWastedMessage.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/ClientMode.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/injury/Saboteur.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonDateOption.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/model/property/NamedProperty.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/NetCommandLog.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/option/IGameOption.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Guard.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/SureFeet.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/SureFeet.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/ASneakyPair.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/LordOfChaos.java,26,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/MesmerizingDance.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/TheBallista.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/WisdomOfTheWhiteDwarf.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/RightStuff.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/MesmerisingDance.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Block.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Pass.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/Sprint.java,26,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/TwoHeads.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/Indomitable.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/SwiftAsTheBreeze.java,26,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/WatchOut.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/commandline/InifileParamFilterResult.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/insert/DbGamesSerializedInsertParameter.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerCloseSession.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerSound.java,26,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2016/cards/PitTrapHandler.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2020/cards/PitTrapHandler.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2020/prayers/ThrowARockHandler.java,26,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/PassingIncreaseBehaviour.java,26,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/PassingIncreaseBehaviour.java,26,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/mixed/EndTurn.java,26,0,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/mock/MockGameRules.java,26,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/InducementTableModel.java,25,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/net/ClientPingTask.java,25,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/NervesOfSteelMessage.java,25,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/UseFumblerooskieMessage.java,25,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/PrayerRollMessage.java,25,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/UseFumblerooskieMessage.java,25,1,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/MenuItemConfig.java,25,0,False
ffb-common/src/main/java/com/fumbbl/ffb/IDialogParameter.java,25,0,False
ffb-common/src/main/java/com/fumbbl/ffb/ReRollProperty.java,25,0,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogWithoutParameter.java,25,0,False
